age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
27,M,1237,C?libataire,0,false,4518 PA 37
33,M,515,En Couple,1,false,1213 QU 43
28,M,594,C?libataire,0,false,1847 EW 65
74,M,510,En Couple,1,false,4939 TD 34
21,M,1169,En Couple,2,true,454 BA 62
42,M,200,En Couple,2,true,5271 AZ 60
60,M,1007,En Couple,3,true,4724 IZ 38
28,M,193,En Couple,0,true,7544 NF 52
81,M,163,En Couple,0,true,4250 XK 92
48,M,421,En Couple,2,false,2330 RB 73
50,M,1227,C?libataire,0,false,4154 JI 65
25,F,230,En Couple,3,false,7478 BY 67
84,M,481,En Couple,2,true,2946 PO 23
24,M,168,C?libataire,0,false,3807 LA 91
67,M,174,En Couple,1,false,6010 SS 26
26,M,568,En Couple,0,false,5041 JZ 81
40,M,511,C?libataire,0,false,7267 IT 14
49,F,465,En Couple,4,false,4466 QI 51
25,M,1302,C?libataire,0,false,8695 QQ 17
84,M,501,En Couple,4,false,419 ZA 60
36,M,232,C?libataire,0,false,4254 LB 79
58,F,201,En Couple,2,false,2062 RH 72
32,M,529,C?libataire,0,false,5797 UY 24
62,M,424,En Couple,0,false,4486 LU 65
49,M,174,En Couple,2,true,8694 CN 57
32,M,174,En Couple,1,false,172 VM 18
22,M,963,En Couple,4,false,5604 TU 80
50,M,212,Seule,2,false,2486 II 12
58,M,899,En Couple,3,true,8061 HI 79
37,F,518,En Couple,1,true,5831 OS 51
44,F,1251,En Couple,2,false,9640 RH 23
59,M,569,En Couple,1,false,3003 BN 87
45,M,1384,En Couple,2,false,9718 JG 10
54,F,1081,En Couple,2,false,9897 CS 89
33,F,451,C?libataire,0,false,9603 FW 20
64,M,158,En Couple,1,false,7713 KR 35
73,M,1081,En Couple,1,false,8564 RF 80
62,M,488,C?libataire,0,false,5614 RC 13
47,M,405,En Couple,2,false,4808 TR 80
27,M,554,C?libataire,0,false,8019 RA 70
25,F,588,C?libataire,0,false,3929 EA 10
46,M,400,Seule,3,false,1471 RD 93
84,F,882,En Couple,0,true,9594 QI 14
54,N/D,155,En Couple,3,false,1162 YT 12
48,M,182,Mari?(e),0,false,2088 YH 70
40,M,1340,En Couple,4,false,1063 DY 88
23,F,947,Seule,1,false,4602 IU 76
19,M,183,En Couple,0,false,8482 KU 84
46,M,959,En Couple,2,false,5954 VH 95
26,M,1254,C?libataire,0,false,5985 PI 98
24,M,590,En Couple,0,false,8635 AY 78
19,F,232,En Couple,1,false,1029 LY 86
77,M,440,En Couple,1,false,8267 QO 50
74,F,438,En Couple,1,false,3703 JL 11
57,M,220,C?libataire,0,false,4112 MW 48
49,F,1302,En Couple,0,true,6093 DB 81
26,F,1135,En Couple,1,false,7060 OM 62
42,M,583,En Couple,2,false,6388 BI 92
47,M,545,C?libataire,0,false,2763 GU 67
76,F,558,En Couple,2,false,4517 BT 62
35,M,575,En Couple,1,false,8162 HE 28
50,F,1162,En Couple,1,false,7042 SD 93
40,M,1306,Mari?(e),2,false,6543 SD 88
52,M,404,C?libataire,0,false,9447 DK 33
24,M,220,En Couple,0,false,357 JR 62
19,M,1329,En Couple,4,false,9099 WU 38
66,M,1332,En Couple,0,false,5742 MC 33
71,F,567,En Couple,2,false,1998 PW 86
48,M,491,En Couple,2,false,4769 QU 27
64,M,599,En Couple,3,false,3067 MQ 19
73,M,491,Seule,3,false,9211 IG 52
26,M,232,C?libataire,0,false,6309 ZE 37
51,M,561,En Couple,2,true,4711 DT 13
40,M,505,C?libataire,0,false,4555 MS 68
65,M,561,En Couple,1,false,7112 YE 84
23,M,455,En Couple,4,false,4805 ID 86
54,M,879,En Couple,0,false,7628 DQ 88
78,F,441,En Couple,4,false,4374 PR 97
20,F,160,En Couple,2,true,6328 GI 71
59,M,583,En Couple,0,false,4330 DG 82
61,M,518,En Couple,0,false,1920 ML 43
33,F,502,En Couple,0,false,8071 WL 61
40,M,910,En Couple,2,false,8061 PC 45
36,M,1070,En Couple,4,false,6845 UH 84
35,F,1048,C?libataire,0,false,4422 KZ 69
21,M,465,En Couple,4,false,1736 MN 89
43,M,526,En Couple,0,false,7002 NL 60
25,F,581,En Couple,3,false,8010 FD 28
40,F,246,En Couple,0,true,8130 AB 12
55,M,885,Seule,3,false,1523 TL 82
18,F,567,C?libataire,0,false,5057 PV 92
68,F,813,En Couple,1,false,795 MS 11
56,M,1201,Seule,3,false,9381 UY 59
31,F,166,En Couple,2,false,3652 EB 17
28,M,412,C?libataire,0,false,21 ZQ 81
49,M,528,En Couple,1,false,1402 WE 38
44,M,550,En Couple,1,false,274 EA 18
31,M,591,En Couple,2,false,7924 VV 95
21,F,469,En Couple,0,false,4952 AH 76
66,M,701,En Couple,4,false,2578 ND 74
82,M,162,C?libataire,0,false,2316 RL 72
68,F,939,C?libataire,0,false,9582 CM 51
52,F,482,En Couple,1,true,3853 QJ 36
25,M,531,En Couple,1,false,2589 PQ 91
52,F,893,En Couple,3,true,4868 WN 34
44,M,431,C?libataire,0,false,6125 DH 33
35,F,196,En Couple,1,false,677 SF 11
29,F,425,En Couple,2,false,4070 QQ 49
25,M,459,C?libataire,0,false,2702 TQ 12
21,M,160,En Couple,4,false,9627 ZD 80
50,F,505,En Couple,1,false,2485 EN 14
50,M,485,En Couple,4,false,4600 TC 88
20,F,1358,C?libataire,0,false,3708 FA 82
19,M,173,Mari?(e),4,false,8163 IC 96
48,Homme,1178,C?libataire,0,false,5582 XU 23
51,M,1116,C?libataire,0,false,5036 NR 87
47,M,1280,En Couple,2,true,1568 HV 62
19,M,487,En Couple,3,false,2478 DD 50
45,M,207,C?libataire,0,false,3779 IO 52
83,M,230,En Couple,1,false,1998 PZ 51
53,M,236,C?libataire,0,false,1118 FR 63
36,M,948,En Couple,2,false,5097 YB 59
28,M,414,En Couple,2,true,5653 OI 25
18,F,1286,En Couple,2,true,4231 DT 22
19,F,1119,En Couple,0,false,5719 VK 16
59,F,167,C?libataire,0,false,4412 GM 31
49,M,541,En Couple,3,true,8249 VD 67
23,F,246,C?libataire,0,false,2835 XL 84
50,M,761,En Couple,2,true,9726 YQ 51
22,F,462,En Couple,1,true,5491 AR 94
20,M,1352,En Couple,3,false,3088 QW 63
47,M,546,En Couple,1,false,3260 PO 79
74,M,564,En Couple,0,false,2597 ZT 38
22,M,174,En Couple,2,false,1016 PK 31
73,M,1249,En Couple,2,false,6588 YI 93
33,M,186,C?libataire,0,false,3580 CF 55
32,F,751,En Couple,2,false,4271 YT 48
45,F,498,En Couple,0,false,8614 ZA 20
44,M,587,C?libataire,0,false,3281 NN 10
46,M,410,En Couple,2,false,6078 ZA 33
70,M,536,En Couple,0,false,7359 ZQ 92
81,M,409,En Couple,3,false,6311 IM 30
33,F,166,En Couple,3,false,9633 XL 33
63,F,464,C?libataire,0,false,3996 FT 52
24,M,165,C?libataire,0,false,6647 TI 81
40,M,852,En Couple,1,false,9461 CS 26
62,F,1122,C?libataire,0,false,4925 PV 82
47,M,1144,En Couple,0,false,6657 RG 76
42,M,192,C?libataire,0,false,1529 UR 41
22,M,227,En Couple,2,false,140 HG 88
54,M,520,En Couple,1,false,9642 YE 88
70,F,551,En Couple,3,false,3112 MC 93
30,M,543,En Couple,2,false,2616 OL 48
20,M,590,En Couple,4,false,9445 RG 95
73,M,581,En Couple,0,false,5288 OY 35
77,F,425,En Couple,1,false,6762 UV 27
36,Homme,239,En Couple,2,true,8455 IS 71
54,M,1331,En Couple,2,false,9307 IF 51
54,F,214,En Couple,1,true,7676 JB 84
50,F,462,En Couple,4,true,4323 OO 22
82,M,225,En Couple,1,false,5176 IL 80
21,M,1316,En Couple,1,false,3369 XL 15
26,M,863,En Couple,1,true,6022 SU 33
20,M,246,C?libataire,0,false,252 US 12
27,M,200,C?libataire,0,false,6701 RB 69
57,M,493,En Couple,0,false,8745 UB 28
66,M,551,En Couple,0,true,8763 XW 66
65,F,207,Seule,3,false,8753 GU 75
33,M,425,En Couple,3,false,6889 XP 28
33,M,439,Seule,2,false,309 BD 70
18,M,227,C?libataire,0,false,4027 UD 87
72,M,1224,En Couple,0,true,3724 NQ 90
30,F,160,En Couple,0,false,4703 EM 51
28,M,151,C?libataire,0,false,3721 MJ 35
26,M,175,C?libataire,0,false,4794 VV 31
45,F,1397,En Couple,2,false,9639 GI 13
80,F,531,En Couple,0,false,5344 RF 50
47,M,154,En Couple,0,true,9838 PG 66
23,M,1063,En Couple,2,false,139 BB 88
39,M,539,En Couple,0,true,3677 JH 59
48,F,245,Seule,2,false,8896 NW 44
60,M,1296,Seule,2,false,2079 BJ 61
23,M,558,En Couple,1,false,879 KE 16
30,M,936,En Couple,0,false,1320 HO 33
72,F,1221,C?libataire,0,false,7329 WU 79
43,F,1161,C?libataire,0,false,8503 EH 15
52,M,491,C?libataire,0,false,1114 XQ 67
26,M,159,C?libataire,0,false,1908 QO 72
47,F,-1,En Couple,1,false,7702 UD 83
18,F,967,En Couple,2,false,4816 JM 29
57,M,450,C?libataire,0,false,5645 CJ 78
35,M,506,C?libataire,0,false,9257 YB 78
52,M,529,En Couple,4,false,1792 UP 90
28,M,488,C?libataire,0,false,4485 CD 81
83,M,426,En Couple,1,false,3899 MN 46
81,M,423,C?libataire,0,false,2835 KT 55
20,M,989,C?libataire,0,false,4259 SU 34
81,M,543,Seule,1,false,1279 XR 25
80,M,248,En Couple,1,false,4055 TE 55
19,F,1098,En Couple,3,false,7357 DR 78
55,F,550,En Couple,2,false,1521 UK 88
18,M,979,C?libataire,0,false,1435 WX 96
39,F,839,En Couple,4,false,8740 CN 45
25,M,473,En Couple,3,false,5409 ZD 28
62,F,553,En Couple,0,false,3389 NH 67
55,M,536,En Couple,4,false,4337 CN 47
29,F,424,C?libataire,0,false,6195 LG 90
50,F,199,Seule,1,false,6329 LS 71
26,M,581,En Couple,0,false,2536 OY 13
20,M,527,C?libataire,0,false,6973 RT 83
54,M,175,En Couple,2,true,2679 RI 15
43,M,543,En Couple,2,true,7887 RF 24
71,M,207,En Couple,1,false,4470 ZL 93
49,M,551,En Couple,1,true,8537 UJ 84
64,M,174,En Couple,4,false,1955 AF 78
38,F,493,En Couple,0,true,7584 VT 70
27,M,502,En Couple,3,false,3273 RR 64
54,M,1191,En Couple,4,false,3072 QY 80
24,F,519,En Couple,4,false,9193 NJ 41
74,M,531,En Couple,0,false,5444 RC 93
46,F,404,En Couple,0,false,2195 NK 91
59,F,426,En Couple,3,false,8236 QE 33
49,M,596,En Couple,2,true,2764 NS 89
32,F,462,En Couple,1,false,9926 DD 66
23,M,177,En Couple,2,false,6887 JT 27
24,M,570,En Couple,1,false,6503 WY 18
66,M,565,En Couple,2,false,6463 PT 95
58,M,436,En Couple,4,false,2273 DA 33
29,M,533,En Couple,4,true,1480 VS 25
55,M,588,C?libataire,0,false,6701 XD 95
73,F,1376,En Couple,2,false,6515 ZX 66
68,M,1068,C?libataire,0,false,1792 IG 59
20,F,899,En Couple,4,false,1464 UA 16
68,M,469,En Couple,1,false,6711 TQ 75
49,F,1209,En Couple,2,false,1643 IY 70
38,M,213,En Couple,3,false,300 RE 95
18,M,532,En Couple,3,false,7417 FD 24
35,M,567,En Couple,0,false,1792 TF 74
35,M,553,En Couple,2,false,218 ZP 51
20,M,862,En Couple,4,false,3569 HC 66
24,F,160,En Couple,1,false,5230 UY 97
30,M,428,En Couple,4,false,9155 IO 35
56,M,427,En Couple,2,true,258 AX 87
38,F,227,En Couple,1,true,4280 SN 18
49,M,507,C?libataire,0,false,3162 EH 20
19,M,449,En Couple,3,false,8842 RP 78
59,M,466,C?libataire,0,false,3414 QY 43
82,M,514,En Couple,2,true,5469 DW 15
71,M,1070,C?libataire,0,false,623 RB 24
46,M,419,En Couple,0,false,7840 RX 89
41,M,949,C?libataire,0,false,1592 NE 63
35,F,240,C?libataire,0,false,1482 XA 84
49,F,244,En Couple,0,false,5439 KI 51
35,F,447,En Couple,3,false,7406 SP 41
72,M,531,C?libataire,0,false,8235 LF 75
71,M,475,C?libataire,0,false,5481 YU 74
31,F,1104,En Couple,2,false,7821 UT 85
64,M,1306,C?libataire,0,false,7089 NM 10
38,M,249,En Couple,4,false,6369 XP 66
79,F,216,En Couple,1,true,7893 MI 93
37,F,240,En Couple,4,false,7163 RI 46
52,M,442,En Couple,2,false,2513 JX 35
75,F,959,C?libataire,0,false,6572 DT 58
29,F,429,En Couple,1,false,2872 OY 73
70,M,1079,En Couple,2,false,3485 KI 62
52,M,450,C?libataire,0,false,5082 PU 66
49,M,494,En Couple,0,false,2320 BA 86
29,M,531,En Couple,3,false,6302 KS 62
49,M,159,En Couple,0,false,1332 KH 26
22,M,517,N/D,4,true,4246 WO 71
48,M,464,En Couple,1,true,383 ZM 14
20,F,237,C?libataire,0,false,6239 XF 85
26,M,933,C?libataire,0,false,8147 VW 30
64,M,550,C?libataire,0,false,6768 HU 34
54,M,1102,C?libataire,0,false,5691 HF 71
57,M,474,C?libataire,0,false,8071 KR 33
21,M,1253,En Couple,2,false,3788 VN 53
55,F,518,En Couple,3,false,193 NG 32
73,F,172,En Couple,2,false,6263 FO 39
82,M,182,En Couple,2,false,5473 YR 75
55,F,459,En Couple,0,false,5155 RH 32
82,M,221,En Couple,4,false,6646 UL 18
37,M,1071,C?libataire,0,false,629 RA 46
57,M,211,C?libataire,0,false,5031 FE 23
56,M,588,C?libataire,0,false,4553 KO 67
21,M,548,En Couple,0,false,6919 QZ 93
52,F,192,C?libataire,0,false,4103 TN 98
72,M,559,C?libataire,0,false,3555 BJ 54
58,M,1321,C?libataire,0,false,5441 MP 53
43,F,1074,C?libataire,0,false,3632 HM 87
47,F,442,En Couple,?,false,7217 QB 62
20,M,1258,C?libataire,0,false,9648 EI 80
57,M,772,En Couple,3,false,8029 VS 89
19,M,539,C?libataire,0,false,8075 OR 52
26,M,172,En Couple,2,false,21 YR 37
18,M,528,En Couple,1,true,3208 AD 50
21,M,185,C?libataire,0,false,8433 QG 71
23,M,442,C?libataire,0,false,1331 ZG 91
78,F,1238,En Couple,2,false,6452 OU 98
76,M,451,En Couple,4,false,3430 JS 19
32,M,743,En Couple,1,true,6365 LB 71
32,M,1124,C?libataire,0,false,6946 VV 33
27,M,845,Seule,1,false,659 MO 92
59,M,557,Seule,2,false,3508 SA 57
51,M,541,En Couple,4,false,5270 AM 55
40,F,1197,C?libataire,0,false,8498 QW 45
56,M,409,En Couple,1,false,3043 DB 77
33,M,465,Seule,2,false,3613 CZ 86
47,F?minin,556,En Couple,1,false,5214 EW 87
24,F,880,En Couple,4,false,9279 VZ 87
74,F,1067,En Couple,1,false,9878 BA 42
58,F,1006,En Couple,2,false,5692 AS 57
56,M,705,En Couple,0,false,3446 QQ 15
32,M,481,C?libataire,0,false,5858 TJ 60
48,M,1206,C?libataire,0,false,2320 XU 98
41,M,182,C?libataire,0,false,9018 WO 74
79,M,510,En Couple,0,true,6418 AV 14
22,M,778,En Couple,1,false,4198 BJ 81
37,M,494,C?libataire,0,false,2354 UM 15
20,M,739,C?libataire,0,false,9987 JE 65
31,M,591,En Couple,1,false,6579 TG 92
71,M,594,C?libataire,0,false,5814 HY 78
77,F,547,En Couple,2,true,1456 DN 41
39,F,426,En Couple,0,false,4193 QC 61
69,M,194,En Couple,1,false,3918 UF 45
35,M,1397,En Couple,1,true,9868 MO 90
40,M,548,En Couple,3,true,5915 DR 40
30,M,457,En Couple,0,false,3406 OH 55
22,M,501,En Couple,2,true,1971 TB 26
48,M,926,En Couple,0,false,6755 GD 38
26,F,451,En Couple,2,false,8311 YO 84
37,M,700,En Couple,4,false,1780 LZ 50
19,F,933,En Couple,0,false,6581 OM 30
40,M,478,En Couple,4,false,1957 FZ 42
21,M,1322,C?libataire,0,false,8901 YJ 86
58,M,225,C?libataire,0,false,4912 VW 11
35,M,211,En Couple,1,false,2344 WN 89
47,M,404,En Couple,2,true,7420 XP 19
37,M,451,C?libataire,0,false,121 BU 60
24,F,591,En Couple,1,false,1418 SQ 59
58,F,150,En Couple,2,false,6141 KN 19
23,M,1141,En Couple,2,false,1187 WH 13
57,M,574,En Couple,1,false,4500 EN 63
36,F,412,En Couple,0,false,7085 YE 84
48,M,211,En Couple,0,true,5367 NL 27
27,F,550,C?libataire,0,false,1397 TY 85
38,M,529,En Couple,4,false,2522 WB 78
28,M,559,En Couple,0,false,8612 VN 80
72,M,531,C?libataire,0,false,7465 VQ 34
57,F,539,En Couple,3,false,3820 YN 13
69,F,239,En Couple,0,true,6460 BE 38
23,F,582,En Couple,2,false,4090 KO 40
47,M,1200,C?libataire,0,false,6548 MP 73
27,M,185,Seule,1,false,8035 SX 91
45,M,1274,En Couple,3,false,6525 GC 95
39,M,951,En Couple,3,false,2856 WJ 30
59,M,466,En Couple,1,true,2988 DR 26
27,M,1245,C?libataire,0,false,9460 YY 63
20,M,992,En Couple,1,false,5425 RU 52
69,F,441,C?libataire,0,false,9914 HH 39
31,M,410,C?libataire,0,false,2483 JP 26
22,M,873,En Couple,2,false,3481 LU 40
52,M,960,C?libataire,0,false,9608 SZ 21
30,F,580,En Couple,1,false,5850 CE 37
51,M,439,En Couple,2,false,1372 KQ 12
23,M,904,C?libataire,0,false,5182 KF 14
34,M,235,En Couple,0,false,294 PW 47
22,M,979,C?libataire,0,false,5618 JW 50
35,M,561,En Couple,2,false,312 SR 45
35,F,247,En Couple,4,false,3548 BA 61
66,F,1311,C?libataire,0,false,5566 WD 41
65,M,427,En Couple,0,false,8828 XH 69
39,F,521,En Couple,3,true,9371 HS 24
41,M,437,C?libataire,0,false,8190 RT 10
35,M,983,Seule,2,false,4673 PA 82
37,M,598,En Couple,2,false,9557 MQ 45
54,M,999,C?libataire,0,false,4823 UV 98
33,M,548,En Couple,4,true,4943 CY 32
60,M,1037,En Couple,4,true,9426 MY 94
33,F,937,En Couple,4,true,8245 PH 54
47,M,483,En Couple,0,true,7935 YI 75
52,M,1003,En Couple,0,true,6425 WH 50
78,M,212,Seule,1,false,1172 JA 33
47,Homme,577,En Couple,4,false,2967 XN 70
23,M,170,Seule,3,false,7988 PR 30
25,M,455,C?libataire,0,false,1974 TH 42
30,M,897,En Couple,3,false,4649 FX 76
82,M,478,En Couple,4,false,3254 MF 59
27,M,507,C?libataire,0,false,1514 HW 75
72,M,1138,En Couple,3,true,2290 KJ 80
50,M,552,En Couple,2,false,5268 SS 53
46,M,1270,En Couple,4,true,8525 VA 34
36,F,232,En Couple,0,true,867 XV 29
32,F,1186,En Couple,1,true,5142 NK 13
40,M,578,En Couple,2,false,8344 MN 24
50,F,160,En Couple,1,false,1557 LT 91
30,M,529,C?libataire,0,false,7953 GY 10
55,M,599,C?libataire,0,false,6221 RA 24
22,M,518,C?libataire,0,false,5254 CS 52
69,F,403,C?libataire,0,false,3450 PT 75
26,M,1025,C?libataire,0,false,7815 JJ 95
44,F?minin,407,En Couple,4,false,9922 VK 67
23,M,993,En Couple,2,false,3105 IE 46
59,M,889,En Couple,1,false,7990 RN 64
51,M,583,C?libataire,0,false,9832 KB 67
55,M,434,C?libataire,0,false,2303 WO 74
21,M,1057,En Couple,1,false,5388 FM 13
34,F,478,C?libataire,0,false,3571 FH 22
71,M,1147,C?libataire,0,false,358 RT 63
27,F,438,En Couple,3,false,15 LA 81
30,M,206,Seule,1,false,8761 IK 82
28,M,869,En Couple,0,false,4171 HW 16
63,F,474,En Couple,4,false,3555 VU 49
37,M,402,Seule,1,false,4795 YO 54
49,M,524,En Couple,0,true,8667 XE 95
24,M,579,C?libataire,0,false,4891 MW 21
27,M,947,C?libataire,0,false,5250 RV 28
31,M,223,C?libataire,0,false,2672 RX 28
22,M,475,En Couple,1,false,2628 RX 44
21,M,549,C?libataire,0,false,3611 TX 47
19,M,509,En Couple,2,false,3670 VB 64
43,M,409,En Couple,2,false,2118 HC 28
55,F,581,En Couple,0,false,6567 RE 89
66,M,537,En Couple,3,true,5046 LR 54
25,M,161,En Couple,0,false,3968 TD 52
83,F,160,En Couple,2,false,2137 ZI 40
22,M,1241,En Couple,1,false,2246 MZ 84
33,F,178,En Couple,1,false,5159 GU 58
32,M,1191,En Couple,0,false,1156 FT 60
29,M,564,C?libataire,0,false,7155 VV 81
21,M,228,En Couple,4,false,164 TG 17
83,Masculin,576,En Couple,4,false,3209 UQ 93
51,M,590,En Couple,4,false,6389 EU 14
24,M,705,En Couple,1,false,4223 GW 14
60,M,548,En Couple,3,false,1347 LN 25
39,F,511,En Couple,1,false,6517 DB 13
22,F,498,En Couple,1,true,1539 BB 65
57,F,1077,En Couple,1,false,2311 NU 14
24,M,441,En Couple,0,false,9989 ZI 82
55,F,525,En Couple,0,true,1767 AC 49
-1,M,205,C?libataire,0,false,2243 BY 76
26,M,557,C?libataire,0,false,6293 UI 26
38,M,549,En Couple,1,false,878 OM 77
18,M,1259,En Couple,2,false,9609 YN 50
20,M,587,En Couple,4,false,9798 LN 15
51,F,421,C?libataire,0,false,5477 XA 26
45,F,514,C?libataire,0,false,4688 GY 91
48,M,188,En Couple,2,false,7269 AB 62
47,M,195,En Couple,3,false,4063 KK 37
46,M,551,C?libataire,0,false,3792 VH 92
39,M,165,En Couple,3,false,8797 OO 47
79,M,884,En Couple,0,false,8838 SV 46
42,M,586,C?libataire,0,false,3088 KG 96
68,M,544,En Couple,2,false,1569 VT 67
28,M,460,C?libataire,0,false,4632 CI 79
34,M,159,C?libataire,0,false,7734 YG 46
81,M,867,En Couple,3,false,2493 HW 47
44,F,195,En Couple,0,false,1363 OQ 63
48,F,519,C?libataire,0,false,4914 TV 75
33,M,1395,En Couple,1,false,6624 YU 26
55,M,553,En Couple,4,false,8630 AS 53
56,M,540,En Couple,0,false,4160 HL 73
26,M,1280,En Couple,1,false,7984 LW 75
58,F,1068,C?libataire,0,false,8286 BU 54
82,F,225,C?libataire,0,false,7552 EP 29
54,F,955,En Couple,0,false,386 GV 32
30,M,519,C?libataire,0,false,3571 MJ 75
34,M,785,En Couple,2,false,5468 QE 37
61,M,432,En Couple,1,false,2925 RJ 48
53,M,586,En Couple,0,false,1733 RB 70
24,M,576,C?libataire,0,false,7261 YB 36
26,M,482,En Couple,0,false,2338 OW 97
23,F,1305,C?libataire,0,false,8622 VN 13
52,M,241,C?libataire,0,false,8530 KX 24
24,F,448,En Couple,0,false,5954 VZ 25
21,M,227,C?libataire,0,false,1885 XW 57
78,F,204,En Couple,1,false,4375 GM 53
80,M,?,C?libataire,0,false,6741 DY 59
56,M,1109,En Couple,2,true,100 HP 43
60,M,790,En Couple,1,false,1910 HD 55
52,M,244,En Couple,4,false,6858 CE 90
72,M,468,C?libataire,0,false,9238 RU 47
23,M,190,En Couple,0,false,4708 QB 24
18,M,495,En Couple,1,false,3095 YY 98
59,M,424,C?libataire,0,false,6297 TL 91
56,M,234,En Couple,0,false,9282 ZN 54
52,M,226,En Couple,1,true,4167 AD 65
19,M,153,Seule,1,false,3500 PY 40
51,M,575,En Couple,1,false,4439 AU 13
48,F,433,En Couple,0,false,531 PJ 45
56,M,469,En Couple,1,false,3725 KO 89
52,M, ,C?libataire,0,false,3007 UV 52
82,M,198,En Couple,4,false,3335 CZ 42
46,M,200,C?libataire,0,false,5475 XF 77
54,M,587,En Couple,0,false,9931 YR 69
80,M,595,C?libataire,0,false,4042 ZC 89
51,F,964,En Couple,1,false,3419 GJ 21
35,M,480,C?libataire,0,false,1036 GI 72
73,M,180,En Couple,3,false,3873 XM 93
24,M,196,En Couple,0,true,6360 RN 92
27,M,442,En Couple,3,false,3797 GK 31
59,M,554,C?libataire,0,false,2202 DW 62
18,F,1370,En Couple,4,false,276 DA 33
30,M,1303,En Couple,4,false,3348 AZ 54
32,M,151,En Couple,0,false,7064 MH 37
47,M,546,C?libataire,0,false,5334 FW 32
33,F,1272,C?libataire,0,false,3780 NS 43
19,M,1222,C?libataire,0,false,279 OL 57
43,M,1150,C?libataire,0,false,4327 BW 21
18,M,983,C?libataire,0,false,8315 KO 60
52,M,1269,C?libataire,0,false,678 RY 41
20,F,596,En Couple,2,false,1101 GP 42
77,F,499,Seule,3,false,675 IO 90
72,M,1207,En Couple,3,false,5588 WE 88
35,M,780,En Couple,4,true,3978 SC 42
61,M,565,En Couple,4,true,463 AO 79
22,M,1256,En Couple,1,false,1568 RN 75
55,M,189,En Couple,3,false,5994 VQ 63
40,M,822,En Couple,0,false,9061 QZ 36
27,F,839,En Couple,3,true,1289 ML 33
37,M,500,C?libataire,0,false,304 MY 27
25,M,446,En Couple,0,false,730 LZ 19
53,F,559,En Couple,2,true,7863 CG 41
21,M,159,En Couple,3,false,1957 PN 20
59,M,411,En Couple,0,false,4278 RZ 30
51,M,503,C?libataire,0,false,2076 QU 37
30,M,1098,En Couple,0,false,3380 NR 27
20,M,443,C?libataire,0,false,9421 ZH 13
47,M,575,C?libataire,0,false,5667 TP 44
42,M,409,En Couple,2,false,989 EI 10
39,M,218,C?libataire,0,false,1423 MK 44
56,M,552,En Couple,2,false,6444 EV 44
55,M,-1,En Couple,0,false,8779 XM 84
27,M,456,En Couple,0,false,5077 WN 27
24,F,445,En Couple,1,false,2537 OT 94
37,M,540,C?libataire,0,false,700 FH 88
25,M,1315,En Couple,2,false,1648 JL 45
52,M,703,En Couple,1,true,1728 EG 67
55,M,187,C?libataire,0,false,5317 RW 59
34,M,1108,C?libataire,0,false,6824 DF 97
74,M,459,En Couple,0,false,1221 JI 29
39,M,831,En Couple,0,false,7592 PH 36
76,F,563,En Couple,0,false,550 ZO 51
52,M,509,En Couple,3,false,9227 BI 12
28,M,430,C?libataire,0,false,9659 IA 15
49,M,551,C?libataire,0,false,7351 GU 73
18,M,212,C?libataire,0,false,6543 NU 65
36,M,448,En Couple,1,false,8318 BK 62
20,M,442,En Couple,1,false,5062 HE 57
83,M,243,En Couple,4,false,8857 IN 75
73,M,1130,Mari?(e),1,false,1233 TN 23
52,M,197,En Couple,2,false,7341 HI 68
48,F,248,Seule,3,false,7464 JC 67
42,M,923,En Couple,2,false,1559 JV 92
81,M,591,En Couple,2,true,1631 US 33
37,M,207,C?libataire,0,false,3201 HH 13
30,F,577,En Couple,3,false,771 TK 64
26,M,1375,En Couple,1,false,1996 QB 70
67,M,431,C?libataire,0,false,7068 GF 97
33,M,425,En Couple,0,false,7622 WK 79
46,M,249,En Couple,2,false,7915 YN 39
33,M,557,C?libataire,0,false,5091 ZG 38
55,M,1343,En Couple,0,false,8490 II 37
68,M,576,C?libataire,0,false,4774 CB 52
31,M,1266,En Couple,0,true,9809 IN 47
24,F,482,En Couple,1,false,9415 OK 11
55,M,710,En Couple,2,true,476 RO 20
32,M,574,En Couple,4,false,2459 PD 72
50,F,1379, ,0,false,1815 XK 72
22,F,445,En Couple,0,false,7120 BS 69
35,M,552,En Couple,4,false,9781 XK 27
19,M,1337,En Couple,3,false,1440 JS 41
46,M,750,C?libataire,0,false,3650 FP 22
77,F,432,En Couple,4,false,4763 YN 66
 ,M,461,C?libataire,0,false,102 WQ 27
55,M,465,En Couple,3,true,4383 BI 78
21,F,544,En Couple,4,false,8498 QR 32
25,M,569,En Couple,0,false,4945 UI 32
55,F,526,En Couple,0,false,3042 EO 91
23,M,216,En Couple,2,false,2595 CU 73
39,F,585,En Couple,4,false,9675 UR 51
58,M,430,En Couple,1,false,6702 JR 29
79,M,756,En Couple,2,true,6780 FX 16
19,M,1364,En Couple,3,false,3974 JQ 96
70,M,533,En Couple,3,false,3486 KZ 43
23,M,493,C?libataire,0,false,987 QM 29
36,M,433,En Couple,4,false,2486 DD 88
33,F,523,C?libataire,0,false,1108 HE 43
60,M,888,En Couple,0,false,2223 HB 36
49,M,450,Seule,3,false,3699 GE 20
25,M,474,En Couple,2,false,5475 WM 20
28,F,203,C?libataire,0,false,6773 NI 33
38,M,858,En Couple,1,true,1985 RK 83
